# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-11-20 11:18:13 -05:00	(natwebsdas01)
#
# US Geological Survey groundwater levels
#
# Data for the following 1 site(s) are contained in this file
#    USGS 430429089230301 DN-07/09E/23-0005
# -----------------------------------------------------------------------------------
#
# The fields in this file include:
# ---------------------------------
# agency_cd     Agency code
# site_no       USGS site number
# site_tp_cd    Site type code
# lev_dt        Date level measured
# lev_tm        Time level measured
# lev_tz_cd     Time datum
# lev_va        Water-level value in feet below land surface
# sl_lev_va     Water-level value in feet above specific vertical datum
# sl_datum_cd   Referenced vertical datum
# lev_status_cd Status
# lev_agency_cd Measuring agency
#
# Referenced agency codes (lev_agency_cd) included in this output
#
#     ""         Not Determined
#     USGS       U.S. Geological Survey
#     WI001      Wisconsin Department of Natural Resources
#     WI013      Wisconsin Department of Administration
#
# Referenced site type codes (site_tp_cd) included in this output
#
#     GW         Well
#
# Referenced water-level site status codes (lev_status_cd) included in this output
#
#     ""         The reported water-level measurement represents a static level
#
#
agency_cd	site_no	site_tp_cd	lev_dt	lev_tm	lev_tz_cd	lev_va	sl_lev_va	sl_datum_cd	lev_status_cd	lev_agency_cd
USGS	430429089230301	GW	2003-05-05		UTC	95.3				WI001
USGS	430429089230301	GW	2003-05-12		UTC	93.9				WI001
USGS	430429089230301	GW	2003-05-19		UTC	91.6				WI001
USGS	430429089230301	GW	2003-05-28		UTC	82.8				WI001
USGS	430429089230301	GW	2003-06-02		UTC	92.6				WI001
USGS	430429089230301	GW	2003-06-09		UTC	90.2				WI001
USGS	430429089230301	GW	2003-06-23		UTC	96.7				WI001
USGS	430429089230301	GW	2003-06-30		UTC	97.0				WI001
USGS	430429089230301	GW	2003-07-07		UTC	94.9				WI001
USGS	430429089230301	GW	2003-07-14		UTC	94.0				WI001
USGS	430429089230301	GW	2003-07-28		UTC	96.5				WI001
USGS	430429089230301	GW	2003-08-04		UTC	94.2				WI001
USGS	430429089230301	GW	2003-08-12		UTC	99.3				WI001
USGS	430429089230301	GW	2003-08-18		UTC	101.8				WI001
USGS	430429089230301	GW	2003-08-25		UTC	103.7				WI001
USGS	430429089230301	GW	2003-09-08		UTC	111.8				WI001
USGS	430429089230301	GW	2003-09-15		UTC	106.9				WI001
USGS	430429089230301	GW	2003-09-22		UTC	98.1				WI001
USGS	430429089230301	GW	2003-09-29		UTC	113.4				WI001
USGS	430429089230301	GW	2003-10-13		UTC	100.5				WI001
USGS	430429089230301	GW	2003-10-20		UTC	94.2				WI001
USGS	430429089230301	GW	2003-10-27		UTC	94.6				WI001
USGS	430429089230301	GW	2003-11-03		UTC	98.7				WI001
USGS	430429089230301	GW	2003-11-10		UTC	98.0				WI001
USGS	430429089230301	GW	2003-11-17		UTC	91.9				WI001
USGS	430429089230301	GW	2003-12-01		UTC	88.2				WI001
USGS	430429089230301	GW	2003-12-08		UTC	87.7				WI001
USGS	430429089230301	GW	2003-12-15		UTC	92.1				WI001
USGS	430429089230301	GW	2003-12-22		UTC	92.0				WI001
USGS	430429089230301	GW	2003-12-29		UTC	94.5				WI001
USGS	430429089230301	GW	2004-01-05		UTC	93.5				WI001
USGS	430429089230301	GW	2004-01-12		UTC	92.7				WI001
USGS	430429089230301	GW	2004-01-20		UTC	87.7				WI001
USGS	430429089230301	GW	2004-01-26		UTC	89.7				WI001
USGS	430429089230301	GW	2004-02-03		UTC	90.6				WI001
USGS	430429089230301	GW	2004-02-10		UTC	89.2				WI001
USGS	430429089230301	GW	2004-02-16		UTC	90.4				WI001
USGS	430429089230301	GW	2004-02-23		UTC	91.3				WI001
USGS	430429089230301	GW	2004-03-01		UTC	91.7				WI001
USGS	430429089230301	GW	2004-03-08		UTC	91.0				WI001
USGS	430429089230301	GW	2004-03-15		UTC	90.7				WI001
USGS	430429089230301	GW	2004-03-22		UTC	88.8				WI001
USGS	430429089230301	GW	2004-03-29		UTC	91.0				WI001
USGS	430429089230301	GW	2004-04-05		UTC	89.0				WI001
USGS	430429089230301	GW	2004-04-12		UTC	87.1				WI001
USGS	430429089230301	GW	2004-04-19		UTC	90.3				WI001
USGS	430429089230301	GW	2004-04-26		UTC	91.7				WI001
USGS	430429089230301	GW	2004-05-03		UTC	86.0				WI001
USGS	430429089230301	GW	2004-05-10		UTC	93.6				WI001
USGS	430429089230301	GW	2004-05-17		UTC	95.3				WI001
USGS	430429089230301	GW	2004-05-24		UTC	90.9				WI001
USGS	430429089230301	GW	2004-06-02		UTC	91.6				WI001
USGS	430429089230301	GW	2004-06-07		UTC	92.9				WI001
USGS	430429089230301	GW	2004-06-21		UTC	84.7				WI001
USGS	430429089230301	GW	2004-06-28		UTC	91.5				WI001
USGS	430429089230301	GW	2004-07-06		UTC	96.0				WI001
USGS	430429089230301	GW	2004-07-12		UTC	95.1				WI001
USGS	430429089230301	GW	2004-07-26		UTC	93.0				WI001
USGS	430429089230301	GW	2004-08-02		UTC	91.5				WI001
USGS	430429089230301	GW	2004-08-09		UTC	96.7				WI001
USGS	430429089230301	GW	2004-08-16		UTC	95.5				WI001
USGS	430429089230301	GW	2004-08-23		UTC	92.0				WI001
USGS	430429089230301	GW	2004-08-30		UTC	94.9				WI001
USGS	430429089230301	GW	2004-09-13		UTC	97.2				WI001
USGS	430429089230301	GW	2004-09-20		UTC	94.7				WI001
USGS	430429089230301	GW	2004-09-27		UTC	96.0				WI001
USGS	430429089230301	GW	2004-10-11		UTC	94.6				WI001
USGS	430429089230301	GW	2004-10-25		UTC	90.8				WI001
USGS	430429089230301	GW	2004-11-01		UTC	91.9				WI001
USGS	430429089230301	GW	2004-11-08		UTC	92.6				WI001
USGS	430429089230301	GW	2004-11-15		UTC	91.0				WI001
USGS	430429089230301	GW	2004-11-29		UTC	87.1				WI001
USGS	430429089230301	GW	2004-12-06		UTC	90.3				WI001
USGS	430429089230301	GW	2004-12-13		UTC	88.7				WI001
USGS	430429089230301	GW	2004-12-20		UTC	90.9				WI001
USGS	430429089230301	GW	2004-12-27		UTC	87.7				WI001
USGS	430429089230301	GW	2005-01-03		UTC	91.4				WI001
USGS	430429089230301	GW	2005-01-10		UTC	86.9				WI001
USGS	430429089230301	GW	2005-01-18		UTC	90.0				WI001
USGS	430429089230301	GW	2005-01-24		UTC	89.7				WI001
USGS	430429089230301	GW	2005-01-31		UTC	91.7				WI001
USGS	430429089230301	GW	2005-02-07		UTC	90.4				WI001
USGS	430429089230301	GW	2005-02-14		UTC	91.4				WI001
USGS	430429089230301	GW	2005-02-28		UTC	92.5				WI001
USGS	430429089230301	GW	2005-03-07		UTC	88.2				WI001
USGS	430429089230301	GW	2005-03-14		UTC	91.1				WI001
USGS	430429089230301	GW	2005-03-21		UTC	91.0				WI001
USGS	430429089230301	GW	2005-03-28		UTC	91.2				WI001
USGS	430429089230301	GW	2005-04-04		UTC	92.2				WI001
USGS	430429089230301	GW	2005-04-11		UTC	97.0				WI001
USGS	430429089230301	GW	2005-04-18		UTC	94.7				WI001
USGS	430429089230301	GW	2005-04-26		UTC	101.9				WI001
USGS	430429089230301	GW	2005-05-02		UTC	100.8				WI001
USGS	430429089230301	GW	2005-05-09		UTC	101.5				WI001
USGS	430429089230301	GW	2005-05-16		UTC	99.0				WI001
USGS	430429089230301	GW	2005-05-23		UTC	101.0				WI001
USGS	430429089230301	GW	2005-06-01		UTC	101.5				WI001
USGS	430429089230301	GW	2005-06-06		UTC	102.9				WI001
USGS	430429089230301	GW	2005-06-20		UTC	91.5				WI001
USGS	430429089230301	GW	2005-06-27		UTC	105.7				WI001
USGS	430429089230301	GW	2005-07-06		UTC	107.1				WI001
USGS	430429089230301	GW	2005-07-11		UTC	105.2				WI001
USGS	430429089230301	GW	2005-07-25		UTC	107.6				WI001
USGS	430429089230301	GW	2005-08-01		UTC	105.9				WI001
USGS	430429089230301	GW	2005-08-08		UTC	109.3				WI001
USGS	430429089230301	GW	2005-08-15		UTC	107.2				WI001
USGS	430429089230301	GW	2005-08-22		UTC	110.7				WI001
USGS	430429089230301	GW	2005-08-29		UTC	105.8				WI001
USGS	430429089230301	GW	2005-09-12		UTC	117.2				USGS
USGS	430429089230301	GW	2005-09-19		UTC	117.5				WI001
USGS	430429089230301	GW	2005-09-27		UTC	111.7				USGS
USGS	430429089230301	GW	2005-10-10		UTC	106.9				USGS
USGS	430429089230301	GW	2005-10-17		UTC	102.7				USGS
USGS	430429089230301	GW	2005-10-25		UTC	101.3				USGS
USGS	430429089230301	GW	2005-10-31		UTC	99.7				USGS
USGS	430429089230301	GW	2005-11-07		UTC	97.6				WI001
USGS	430429089230301	GW	2005-11-14		UTC	96.9				WI001
USGS	430429089230301	GW	2005-11-28		UTC	93.5				WI001
USGS	430429089230301	GW	2005-12-05		UTC	96.3				WI001
USGS	430429089230301	GW	2005-12-12		UTC	99.1				WI001
USGS	430429089230301	GW	2005-12-19		UTC	99.7				WI001
USGS	430429089230301	GW	2005-12-28		UTC	97.9				WI001
USGS	430429089230301	GW	2006-01-03		UTC	97.1				WI001
USGS	430429089230301	GW	2006-01-09		UTC	97.0				WI001
USGS	430429089230301	GW	2006-01-17		UTC	96.7				WI001
USGS	430429089230301	GW	2006-01-23		UTC	97.7				WI001
USGS	430429089230301	GW	2006-01-30		UTC	97.6				WI001
USGS	430429089230301	GW	2006-02-06		UTC	99.2				WI001
USGS	430429089230301	GW	2006-02-14		UTC	98.3				WI001
USGS	430429089230301	GW	2006-02-20		UTC	98.5				WI001
USGS	430429089230301	GW	2006-02-27		UTC	97.5				WI001
USGS	430429089230301	GW	2006-03-06		UTC	97.9				WI001
USGS	430429089230301	GW	2006-03-13		UTC	94.5				WI001
USGS	430429089230301	GW	2006-03-20		UTC	97.4				WI001
USGS	430429089230301	GW	2006-03-27		UTC	96.0				WI001
USGS	430429089230301	GW	2006-04-10		UTC	97.5				WI001
USGS	430429089230301	GW	2006-04-17		UTC	97.4				WI001
USGS	430429089230301	GW	2006-04-24		UTC	94.8				WI001
USGS	430429089230301	GW	2006-05-01		UTC	95.3				WI001
USGS	430429089230301	GW	2006-05-08		UTC	95.1				WI001
USGS	430429089230301	GW	2006-05-15		UTC	101.2				WI001
USGS	430429089230301	GW	2006-05-22		UTC	99.8				WI001
USGS	430429089230301	GW	2006-05-31		UTC	96.4				WI001
USGS	430429089230301	GW	2006-06-05		UTC	97.5				WI001
USGS	430429089230301	GW	2006-06-12		UTC	98.4				WI001
USGS	430429089230301	GW	2006-06-26		UTC	101.9				WI001
USGS	430429089230301	GW	2006-07-03		UTC	104.0				WI001
USGS	430429089230301	GW	2006-07-10		UTC	106.6				WI001
USGS	430429089230301	GW	2006-07-24		UTC	109.3				WI001
USGS	430429089230301	GW	2006-07-31		UTC	103.4				WI001
USGS	430429089230301	GW	2006-08-07		UTC	109.5				WI001
USGS	430429089230301	GW	2006-08-14		UTC	108.7				WI001
USGS	430429089230301	GW	2006-08-21		UTC	112.6				WI001
USGS	430429089230301	GW	2006-08-28		UTC	103.3				WI001
USGS	430429089230301	GW	2006-09-11		UTC	105.1				WI001
USGS	430429089230301	GW	2006-09-18		UTC	110.0				WI001
USGS	430429089230301	GW	2006-09-25		UTC	103.3				WI001
USGS	430429089230301	GW	2006-10-09		UTC	109.1				WI001
USGS	430429089230301	GW	2006-10-16		UTC	110.3				WI001
USGS	430429089230301	GW	2006-10-23		UTC	100.4				WI001
USGS	430429089230301	GW	2006-10-30		UTC	99.8				WI001
USGS	430429089230301	GW	2006-11-06		UTC	98.6				WI001
USGS	430429089230301	GW	2006-11-13		UTC	97.3				WI001
USGS	430429089230301	GW	2006-11-24		UTC	97.4				WI001
USGS	430429089230301	GW	2006-11-27		UTC	96.6				WI001
USGS	430429089230301	GW	2006-12-04		UTC	97.2				WI001
USGS	430429089230301	GW	2006-12-11		UTC	97.8				WI001
USGS	430429089230301	GW	2006-12-18		UTC	96.0				WI001
USGS	430429089230301	GW	2006-12-26		UTC	91.6				WI001
USGS	430429089230301	GW	2007-01-01		UTC	90.7				WI001
USGS	430429089230301	GW	2007-01-08		UTC	96.2				WI001
USGS	430429089230301	GW	2007-01-16		UTC	93.7				WI001
USGS	430429089230301	GW	2007-01-22		UTC	95.2				WI001
USGS	430429089230301	GW	2007-01-29		UTC	96.9				WI001
USGS	430429089230301	GW	2007-02-05		UTC	99.4				WI001
USGS	430429089230301	GW	2007-02-12		UTC	98.1				WI001
USGS	430429089230301	GW	2007-02-19		UTC	98.4				WI001
USGS	430429089230301	GW	2007-02-26		UTC	98.9				WI001
USGS	430429089230301	GW	2007-03-05		UTC	98.0				WI001
USGS	430429089230301	GW	2007-03-12		UTC	96.5				WI001
USGS	430429089230301	GW	2007-03-19		UTC	98.8				WI001
USGS	430429089230301	GW	2007-03-26		UTC	98.6				WI001
USGS	430429089230301	GW	2007-04-02		UTC	100.2				WI001
USGS	430429089230301	GW	2007-04-09		UTC	94.3				USGS
USGS	430429089230301	GW	2007-04-16		UTC	103.2				WI001
USGS	430429089230301	GW	2007-04-23		UTC	100.6				WI001
USGS	430429089230301	GW	2007-04-30		UTC	102.1				WI001
USGS	430429089230301	GW	2007-05-07		UTC	101.8				WI001
USGS	430429089230301	GW	2007-05-14		UTC	103.8				WI001
USGS	430429089230301	GW	2007-05-16	11:20	CDT	106.3				WI001
USGS	430429089230301	GW	2007-05-21		UTC	108.3				WI001
USGS	430429089230301	GW	2007-05-29		UTC	102.5				WI001
USGS	430429089230301	GW	2007-06-04		UTC	101.1				WI001
USGS	430429089230301	GW	2007-06-18		UTC	107.7				WI001
USGS	430429089230301	GW	2007-06-25		UTC	112.8				WI001
USGS	430429089230301	GW	2007-07-23		UTC	104.5				WI001
USGS	430429089230301	GW	2007-07-30		UTC	110.0				WI001
USGS	430429089230301	GW	2007-08-06		UTC	107.7				WI001
USGS	430429089230301	GW	2007-08-13		UTC	107.5				WI001
USGS	430429089230301	GW	2007-08-20		UTC	104.6				WI001
USGS	430429089230301	GW	2007-08-27		UTC	105.5				WI001
USGS	430429089230301	GW	2007-09-04		UTC	103.2				WI001
USGS	430429089230301	GW	2007-09-10		UTC	102.6				WI001
USGS	430429089230301	GW	2007-09-17		UTC	101.2				WI001
USGS	430429089230301	GW	2007-09-24		UTC	102.3				WI001
USGS	430429089230301	GW	2007-10-02		UTC	102.3				WI001
USGS	430429089230301	GW	2007-10-08		UTC	99.8				WI001
USGS	430429089230301	GW	2007-10-15		UTC	104.5				WI001
USGS	430429089230301	GW	2007-10-23		UTC	101.7				WI001
USGS	430429089230301	GW	2007-10-29		UTC	104.8				WI001
USGS	430429089230301	GW	2007-11-06		UTC	97.3				WI001
USGS	430429089230301	GW	2007-11-12		UTC	94.3				WI001
USGS	430429089230301	GW	2007-11-19		UTC	95.1				WI001
USGS	430429089230301	GW	2007-11-26		UTC	91.6				WI001
USGS	430429089230301	GW	2007-12-03		UTC	92.7				WI001
USGS	430429089230301	GW	2007-12-10		UTC	95.4				WI001
USGS	430429089230301	GW	2007-12-17		UTC	95.2				WI001
USGS	430429089230301	GW	2008-01-02		UTC	94.4				WI001
USGS	430429089230301	GW	2008-01-07		UTC	92.8				WI001
USGS	430429089230301	GW	2008-01-14		UTC	92.3				WI001
USGS	430429089230301	GW	2008-01-22		UTC	93.7				WI001
USGS	430429089230301	GW	2008-01-28		UTC	95.1				WI001
USGS	430429089230301	GW	2008-02-04		UTC	94.5				WI001
USGS	430429089230301	GW	2008-02-11		UTC	96.1				WI001
USGS	430429089230301	GW	2008-02-18		UTC	92.0				WI001
USGS	430429089230301	GW	2008-02-25		UTC	97.3				WI001
USGS	430429089230301	GW	2008-03-03		UTC	93.8				WI001
USGS	430429089230301	GW	2008-03-10		UTC	95.2				WI001
USGS	430429089230301	GW	2008-03-17		UTC	93.0				WI001
USGS	430429089230301	GW	2008-03-24		UTC	93.6				WI001
USGS	430429089230301	GW	2008-03-31		UTC	92.5				WI001
USGS	430429089230301	GW	2008-04-07		UTC	92.7				WI001
USGS	430429089230301	GW	2008-04-14		UTC	90.0				WI001
USGS	430429089230301	GW	2008-04-29		UTC	96.3				WI001
USGS	430429089230301	GW	2008-05-05		UTC	96.6				WI001
USGS	430429089230301	GW	2008-05-12		UTC	92.3				WI001
USGS	430429089230301	GW	2008-05-19		UTC	96.6				WI001
USGS	430429089230301	GW	2008-05-27		UTC	97.2				WI001
USGS	430429089230301	GW	2008-06-02		UTC	94.1				WI001
USGS	430429089230301	GW	2008-06-09		UTC	100.0				WI001
USGS	430429089230301	GW	2008-06-16		UTC	98.5				WI001
USGS	430429089230301	GW	2008-06-23		UTC	96.2				WI001
USGS	430429089230301	GW	2008-06-30		UTC	100.8				WI001
USGS	430429089230301	GW	2008-07-07		UTC	103.5				WI001
USGS	430429089230301	GW	2008-07-14		UTC	103.5				WI001
USGS	430429089230301	GW	2008-07-21		UTC	103.5				WI001
USGS	430429089230301	GW	2008-07-28		UTC	104.0				WI001
USGS	430429089230301	GW	2008-08-04		UTC	106.6				WI001
USGS	430429089230301	GW	2008-08-11		UTC	100.9				WI001
USGS	430429089230301	GW	2008-08-18		UTC	103.4				WI001
USGS	430429089230301	GW	2008-08-25		UTC	104.3				WI001
USGS	430429089230301	GW	2008-09-02		UTC	107.4				WI001
USGS	430429089230301	GW	2008-09-15		UTC	99.7				WI001
USGS	430429089230301	GW	2008-09-22		UTC	102.9				WI001
USGS	430429089230301	GW	2008-09-29		UTC	100.0				WI001
USGS	430429089230301	GW	2008-10-06		UTC	102.6				WI001
USGS	430429089230301	GW	2008-10-14		UTC	103.1				WI001
USGS	430429089230301	GW	2008-10-20		UTC	94.4				WI001
USGS	430429089230301	GW	2008-10-27		UTC	94.3				WI001
USGS	430429089230301	GW	2008-11-03		UTC	95.3				WI001
USGS	430429089230301	GW	2008-11-10		UTC	96.1				WI001
USGS	430429089230301	GW	2008-11-17		UTC	94.3				WI001
USGS	430429089230301	GW	2008-11-24		UTC	94.4				WI001
USGS	430429089230301	GW	2008-12-02		UTC	93.7				WI001
USGS	430429089230301	GW	2008-12-08		UTC	94.6				WI001
USGS	430429089230301	GW	2008-12-15		UTC	94.1				WI001
USGS	430429089230301	GW	2008-12-22		UTC	93.1				WI001
USGS	430429089230301	GW	2008-12-29		UTC	89.8				WI001
USGS	430429089230301	GW	2009-01-05		UTC	90.2				WI001
USGS	430429089230301	GW	2009-01-12		UTC	91.3				WI001
USGS	430429089230301	GW	2009-01-20		UTC	92.8				WI001
USGS	430429089230301	GW	2009-01-26		UTC	96.2				WI001
USGS	430429089230301	GW	2009-02-03		UTC	97.3				WI001
USGS	430429089230301	GW	2009-02-09		UTC	96.4				WI001
USGS	430429089230301	GW	2009-02-16		UTC	94.6				WI001
USGS	430429089230301	GW	2009-02-24		UTC	95.6				WI001
USGS	430429089230301	GW	2009-03-02		UTC	96.7				WI001
USGS	430429089230301	GW	2009-03-09		UTC	95.3				WI001
USGS	430429089230301	GW	2009-03-16		UTC	94.3				WI001
USGS	430429089230301	GW	2009-03-23		UTC	93.3				WI001
USGS	430429089230301	GW	2009-03-30		UTC	96.0				WI001
USGS	430429089230301	GW	2009-04-06		UTC	95.4				WI001
USGS	430429089230301	GW	2009-04-13		UTC	94.4				WI001
USGS	430429089230301	GW	2009-04-20		UTC	95.1				WI001
USGS	430429089230301	GW	2009-04-27		UTC	94.6				WI001
USGS	430429089230301	GW	2009-05-04		UTC	94.6				WI001
USGS	430429089230301	GW	2009-05-11		UTC	94.0				WI001
USGS	430429089230301	GW	2009-05-18		UTC	95.7				WI001
USGS	430429089230301	GW	2009-05-26		UTC	96.0				WI001
USGS	430429089230301	GW	2009-06-01		UTC	96.6				WI001
USGS	430429089230301	GW	2009-06-08		UTC	102.3				WI001
USGS	430429089230301	GW	2009-06-15		UTC	97.6				WI001
USGS	430429089230301	GW	2009-06-22		UTC	102.7				WI001
USGS	430429089230301	GW	2009-06-29		UTC	96.1				WI001
USGS	430429089230301	GW	2009-07-06		UTC	99.7				WI001
USGS	430429089230301	GW	2009-07-13		UTC	106.1				WI001
USGS	430429089230301	GW	2009-07-27		UTC	101.3				WI001
USGS	430429089230301	GW	2009-08-04		UTC	103.6				WI001
USGS	430429089230301	GW	2009-08-10		UTC	106.7				WI001
USGS	430429089230301	GW	2009-08-17		UTC	106.5				WI001
USGS	430429089230301	GW	2009-08-25		UTC	103.7				WI001
USGS	430429089230301	GW	2009-08-31		UTC	103.0				WI001
USGS	430429089230301	GW	2009-09-14		UTC	107.1				WI001
USGS	430429089230301	GW	2009-09-21		UTC	107.4				WI001
USGS	430429089230301	GW	2009-09-28		UTC	105.4				WI001
USGS	430429089230301	GW	2009-10-05		UTC	98.2				WI001
USGS	430429089230301	GW	2009-10-13		UTC	94.9				WI001
USGS	430429089230301	GW	2009-10-19		UTC	94.2				WI001
USGS	430429089230301	GW	2009-10-26		UTC	93.6				WI001
USGS	430429089230301	GW	2009-11-02		UTC	94.1				WI001
USGS	430429089230301	GW	2009-11-09		UTC	93.8				WI001
USGS	430429089230301	GW	2009-11-16		UTC	92.7				WI001
USGS	430429089230301	GW	2009-11-23		UTC	93.3				WI001
USGS	430429089230301	GW	2009-11-30		UTC	91.8				WI001
USGS	430429089230301	GW	2009-12-07		UTC	93.2				WI001
USGS	430429089230301	GW	2009-12-14		UTC	92.5				WI001
USGS	430429089230301	GW	2009-12-21		UTC	92.7				WI001
USGS	430429089230301	GW	2009-12-28		UTC	90.8				WI001
USGS	430429089230301	GW	2010-01-05		UTC	92.2				WI001
USGS	430429089230301	GW	2010-01-11		UTC	91.4				WI001
USGS	430429089230301	GW	2010-01-19		UTC	92.9				WI001
USGS	430429089230301	GW	2010-01-25		UTC	93.5				WI001
USGS	430429089230301	GW	2010-02-02		UTC	93.5				WI001
USGS	430429089230301	GW	2010-02-08		UTC	94.1				WI001
USGS	430429089230301	GW	2010-02-16		UTC	94.3				WI001
USGS	430429089230301	GW	2010-02-22		UTC	93.8				WI001
USGS	430429089230301	GW	2010-03-02		UTC	93.6				
USGS	430429089230301	GW	2010-03-08		UTC	93.2				WI001
USGS	430429089230301	GW	2010-03-15		UTC	92.8				WI001
USGS	430429089230301	GW	2010-03-22		UTC	93.8				WI001
USGS	430429089230301	GW	2010-03-29		UTC	94.2				WI001
USGS	430429089230301	GW	2010-04-06		UTC	90.8				WI001
USGS	430429089230301	GW	2010-04-12		UTC	93.1				WI001
USGS	430429089230301	GW	2010-04-19		UTC	93.1				WI001
USGS	430429089230301	GW	2010-05-03		UTC	93.8				WI001
USGS	430429089230301	GW	2010-05-10		UTC	92.8				WI001
USGS	430429089230301	GW	2010-05-24		UTC	93.4				WI001
USGS	430429089230301	GW	2010-06-01		UTC	93.1				WI001
USGS	430429089230301	GW	2010-06-07		UTC	91.8				WI001
USGS	430429089230301	GW	2010-06-14		UTC	99.6				WI001
USGS	430429089230301	GW	2010-06-21		UTC	101.8				WI001
USGS	430429089230301	GW	2010-06-28		UTC	101.0				WI001
USGS	430429089230301	GW	2010-07-06		UTC	102.1				WI001
USGS	430429089230301	GW	2010-07-12		UTC	100.2				WI001
USGS	430429089230301	GW	2010-07-19		UTC	102.1				WI001
USGS	430429089230301	GW	2010-07-26		UTC	103.0				WI001
USGS	430429089230301	GW	2010-08-02		UTC	100.9				WI001
USGS	430429089230301	GW	2010-08-09		UTC	100.8				WI001
USGS	430429089230301	GW	2010-08-16		UTC	103.8				WI001
USGS	430429089230301	GW	2010-08-23		UTC	103.7				WI001
USGS	430429089230301	GW	2010-08-30		UTC	102.8				WI001
USGS	430429089230301	GW	2010-09-07		UTC	102.1				WI001
USGS	430429089230301	GW	2010-09-13		UTC	103.2				WI001
USGS	430429089230301	GW	2010-09-20		UTC	101.6				WI001
USGS	430429089230301	GW	2010-09-27		UTC	97.8				WI001
USGS	430429089230301	GW	2010-10-04		UTC	90.8				WI001
USGS	430429089230301	GW	2010-10-12		UTC	91.3				WI001
USGS	430429089230301	GW	2010-10-18		UTC	90.7				WI001
USGS	430429089230301	GW	2010-10-25		UTC	89.5				WI001
USGS	430429089230301	GW	2010-11-01		UTC	91.5				WI001
USGS	430429089230301	GW	2010-11-08		UTC	89.5				WI001
USGS	430429089230301	GW	2010-11-15		UTC	89.2				WI001
USGS	430429089230301	GW	2010-11-22		UTC	89.8				WI001
USGS	430429089230301	GW	2010-11-30		UTC	89.8				WI001
USGS	430429089230301	GW	2010-12-07		UTC	89.6				WI001
USGS	430429089230301	GW	2010-12-13		UTC	91.0				WI001
USGS	430429089230301	GW	2010-12-20		UTC	91.2				WI001
USGS	430429089230301	GW	2010-12-27		UTC	88.2				WI001
USGS	430429089230301	GW	2011-01-25		UTC	90.5				WI001
USGS	430429089230301	GW	2011-02-07		UTC	89.7				WI001
USGS	430429089230301	GW	2011-02-14		UTC	88.2				WI001
USGS	430429089230301	GW	2011-02-22		UTC	81.2				WI001
USGS	430429089230301	GW	2011-02-25		UTC	79.1				WI001
USGS	430429089230301	GW	2011-02-28		UTC	79.1				WI001
USGS	430429089230301	GW	2011-03-07		UTC	83.6				WI001
USGS	430429089230301	GW	2011-03-14		UTC	88.3				WI001
USGS	430429089230301	GW	2011-03-21		UTC	85.7				WI001
USGS	430429089230301	GW	2011-03-28		UTC	88.0				WI001
USGS	430429089230301	GW	2011-04-04		UTC	88.2				WI001
USGS	430429089230301	GW	2011-04-11		UTC	88.5				WI001
USGS	430429089230301	GW	2011-04-18		UTC	90.8				WI001
USGS	430429089230301	GW	2011-04-25		UTC	87.5				WI001
USGS	430429089230301	GW	2011-05-02		UTC	90.7				WI001
USGS	430429089230301	GW	2011-05-09		UTC	90.1				WI001
USGS	430429089230301	GW	2011-05-16		UTC	91.8				WI001
USGS	430429089230301	GW	2011-05-23		UTC	90.6				WI001
USGS	430429089230301	GW	2011-05-31		UTC	98.2				WI001
USGS	430429089230301	GW	2011-06-06		UTC	90.1				WI001
USGS	430429089230301	GW	2011-06-13		UTC	97.1				WI001
USGS	430429089230301	GW	2011-06-20		UTC	96.9				WI001
USGS	430429089230301	GW	2011-06-27		UTC	99.2				WI001
USGS	430429089230301	GW	2011-07-04		UTC	96.8				WI001
USGS	430429089230301	GW	2011-07-11		UTC	101.2				WI001
USGS	430429089230301	GW	2011-07-18		UTC	102.1				WI001
USGS	430429089230301	GW	2011-07-25		UTC	104.5				WI001
USGS	430429089230301	GW	2011-08-01		UTC	101.2				WI001
USGS	430429089230301	GW	2011-08-08		UTC	100.5				WI001
USGS	430429089230301	GW	2011-08-15		UTC	101.7				WI001
USGS	430429089230301	GW	2011-08-22		UTC	99.8				WI001
USGS	430429089230301	GW	2011-08-29		UTC	99.2				WI001
USGS	430429089230301	GW	2011-09-06		UTC	99.6				WI001
USGS	430429089230301	GW	2011-09-12		UTC	102.4				WI001
USGS	430429089230301	GW	2011-09-19		UTC	100.5				WI001
USGS	430429089230301	GW	2011-09-26		UTC	97.9				WI001
USGS	430429089230301	GW	2011-10-03		UTC	97.3				WI001
USGS	430429089230301	GW	2011-10-10		UTC	95.0				WI001
USGS	430429089230301	GW	2011-10-17		UTC	93.7				WI001
